id,question_id,survey_type,topic_category,topic,question_title,question_english,question_korean,answer_type,audio_url,audio_generated_at,audio_voice
433,COM_RES_A_C7_06,공통형,어드밴스,외식/배달 문화,포장/배달 음식 트렌드 변화와 이유 설명하기,"What are the latest trends people are talking about related to take-out or delivery food options? Perhaps, it has to do with ordering online or an app, or it has to do with some kinds of new offerings. Discuss the changes that you have observed recently regarding take-out or delivery food options.","배달 음식이나 테이크아웃 관련해서 요즘 어떤 트렌드가 있는지 말씀해 주세요. 예를 들어 앱을 통한 주문, 새로운 메뉴 구성 등 최근 변화한 점들을 중심으로 이야기해 주세요.",advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_RES_A_C7_06.wav,2025-10-10 02:57:04.085+00,Aoede
434,COM_INT_A_C7_01,공통형,어드밴스,인터넷,인터넷 보안·개인정보 문제에 대한 인식 변화 설명하기,"What kinds of concerns do people have about internet use regarding security, privacy or safety? How have these concerns changed over time? Please discuss this in more detail.",인터넷 사용과 관련해서 사람들이 보통 걱정하거나 우려하는 점은 어떤 것들이 있나요? 예전과 비교해서 그런 걱정들이 어떻게 달라졌는지도 자세히 말씀해 주세요.,advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_A_C7_01.wav,2025-10-10 02:57:43.1+00,Aoede
435,COM_INT_A_C7_02,공통형,어드밴스,인터넷,인터넷 사용 방식의 변화 설명하기,How has surfing the internet changed since you first began doing it? What is similar and what are some of the differences?,인터넷 사용 방식이 처음 시작했을 때와 비교해 어떻게 달라졌나요? 비슷한 점과 다른 점을 말씀해 주세요.,advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_A_C7_02.wav,2025-10-10 02:33:38.023+00,Aoede
436,COM_INT_A_C7_03,공통형,어드밴스,인터넷,세대별 인터넷 사용 방식 차이 설명하기,How does internet use vary among people with different ages from old to young? Why do they use the internet? What do they do online? Please discuss this in more detail.,"나이별로 인터넷 이용 방법이 어떻게 다른가요? 어린이부터 노인까지 각각 왜 인터넷을 이용하는지, 어떤 활동을 하는지 알려 주세요.",advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_A_C7_03.wav,2025-10-10 02:58:25.55+00,Aoede
437,COM_INT_A_C7_04,공통형,어드밴스,인터넷,인터넷 관련 문제와 그 배경 설명하기,What kinds of problems or concerns do people have concerning the internet? Give me some background on one of these issues. Why is this problem of concern or interest to people who surf the internet?,인터넷 관련 문제나 걱정거리는 무엇인가요? 그 중 하나를 골라 배경과 이유를 설명해 주세요.,advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_INT_A_C7_04.wav,2025-10-10 02:59:04.207+00,Aoede
438,COM_REC_A_C6_01,공통형,어드밴스,재활용,과거와 현재의 재활용 수거 방식 비교 설명하기,The handling of recycling materials has changed over the years. Tell me how the collection of recycling materials used to be in the past. And how has it evolved to the present?,재활용품 수거 방식이 어떻게 변해왔나요? 과거 수거 방식과 지금의 차이를 말씀해 주세요.,advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_REC_A_C6_01.wav,2025-10-10 02:59:46.552+00,Aoede
439,COM_REC_A_C6_02,공통형,어드밴스,재활용,어릴 적 재활용에 대한 인식과 현재의 변화 설명하기,Describe what the attitude was toward recycling when you were a child. Did people recycle then? Did they throw everything out in the garbage? What were people's views on recycling at that time and how have they changed over the years?,"어릴 때 재활용에 대한 태도는 어땠나요? 사람들이 재활용을 했나요, 아니면 쓰레기로 다 버렸나요? 그 당시 사람들의 재활용에 대한 생각과 지금의 변화를 이야기해 주세요.",advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_REC_A_C6_02.wav,2025-10-10 03:00:30.091+00,Aoede
440,COM_REC_A_C6_03,공통형,어드밴스,재활용,재활용 관련 뉴스 사건 소개 및 반응 설명하기,"Stories about recycling are often in the media. Tell me about one news story that you have heard related to recycling or perhaps the environment. Describe what the story was about, what happened, and what the reaction was to the story. Describe these things in detail.","미디어에서 재활용 관련 이야기가 자주 나오는데, 기억나는 뉴스 한 가지를 말씀해 주세요. 어떤 내용이었고, 무슨 일이 있었으며, 반응은 어땠나요? 자세히 설명해 주세요.",advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_REC_A_C6_03.wav,2025-10-10 03:01:13.627+00,Aoede
441,COM_REC_A_C6_04,공통형,어드밴스,재활용,현재 재활용 관련 뉴스의 핵심 내용 설명하기,What are some of the stories in the news with respect to recycling or the environment today? Describe what the current news reports are saying about recycling or the environment.,요즘 재활용이나 환경 관련 뉴스에는 어떤 내용들이 있나요? 현재 뉴스가 재활용이나 환경에 대해 무엇을 말하는지 알려 주세요.,advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_REC_A_C6_04.wav,2025-10-10 03:01:55.539+00,Aoede
442,COM_PHO_A_C3_01,공통형,어드밴스,휴대폰,5년 전 휴대폰 사용 방식과 기능 설명하기,Describe how people used cell phones 5 years ago. What could they do with their phone functions and applications? What are some of the biggest changes as to how people use their phones? Describe the phone you used to use in the past in detail.,사람들이 5년 전에는 휴대전화를 어떻게 사용했는지 말씀해 주세요. 그 당시 휴대전화의 기능이나 앱으로 할 수 있었던 일은 무엇이었나요? 예전에 사용했던 휴대전화에 대해 구체적으로 설명해 주세요.,advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_PHO_A_C3_01.wav,2025-10-10 03:02:37.216+00,Aoede
443,COM_PHO_A_C3_02,공통형,어드밴스,휴대폰,과거와 현재 휴대폰 변화 및 연결성 영향 설명하기,How have phones changed over the years? What were they like when you were younger? How were they different from the phones today? And how have these changes affected people’s ability to stay connected with other people?,"휴대전화는 시간이 지나면서 어떻게 변해 왔나요? 어릴 때 사용했던 휴대전화는 어떤 모습이었고, 지금의 휴대전화와는 어떤 점이 달랐나요? 이런 변화가 사람들의 소통 방식에 어떤 영향을 미쳤는지도 말씀해 주세요.",advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_PHO_A_C3_02.wav,2025-10-10 03:03:19.249+00,Aoede
444,COM_PHO_A_C3_03,공통형,어드밴스,휴대폰,휴대폰으로 정보 찾기 방식의 변화 설명하기,"We can use phones to do more now than before, like finding travel directions, reading restaurant reviews, and doing other information searches. Describe how using a phone to find information has changed from the time you first started using phones until now.","요즘은 휴대전화를 통해 길 찾기나 식당 후기 검색처럼 다양한 정보를 쉽게 얻을 수 있는데요, 예전에는 어떻게 정보를 찾았는지, 그리고 지금은 어떻게 달라졌는지 비교해서 설명해 주세요.",advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_PHO_A_C3_03.wav,2025-10-10 03:04:04.203+00,Aoede
445,COM_PHO_A_C3_04,공통형,어드밴스,휴대폰,젊은 세대의 휴대폰 사용에 대한 우려와 인식 설명하기,"In some societies, there is a concern that young people are not developing face-to-face communication skills because they spend too much time on their phones. What do people in your country think about the way in which young people use their phones? ","어떤 사회에서는 청소년들이 휴대전화에 너무 의존해서 대면 소통 능력이 떨어진다고 걱정하는데요, 당신이 사는 나라에서는 젊은 세대의 휴대전화 사용 방식에 대해 어떻게 생각하나요?",advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_PHO_A_C3_04.wav,2025-10-10 03:04:48.116+00,Aoede
446,COM_PHO_A_C3_05,공통형,어드밴스,휴대폰,휴대폰 사용 관련 주요 문제와 그 배경 설명하기,What kinds of concerns or problems come up when people discuss the use of cell phones? Give me some background about this problem. Why are these issues of interest or concern to people?,휴대전화 사용과 관련해서 사람들이 걱정하는 문제나 고민에는 어떤 것들이 있나요? 그 문제가 왜 관심을 끌고 있는지 배경도 함께 설명해 주세요.,advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_PHO_A_C3_05.wav,2025-10-10 03:05:29.038+00,Aoede
447,COM_PHO_A_C3_06,공통형,어드밴스,휴대폰,휴대폰으로 접한 인상 깊은 뉴스 경험 전체 설명하기,"Many people use their phones to find out about current events in their countries. They can find information about everything from their favorite sports teams to what is happening in their country and around the world. Tell me about something that happened in your country or abroad. Tell me what electronic device you used, what happened from beginning to end, and why what happened was so memorable.","많은 사람들이 휴대전화를 통해 국내외 뉴스를 확인하곤 하죠. 최근에 나라 안팎에서 일어난 인상 깊은 사건이 있다면 소개해 주세요. 어떤 기기를 사용했는지, 무슨 일이 있었는지, 왜 기억에 남는지 자세히 말씀해 주세요.",advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_PHO_A_C3_06.wav,2025-10-10 03:06:17.115+00,Aoede
448,COM_GEO_A_C5_01,공통형,어드밴스,지형(인접국가),인근 국가의 변화 사례와 그 특징 설명하기,"Think about a country that is geographically close to your home country. In what ways has this country changed over the years? Has there been any changes in its economy, politics, etc? Describe this country and its changes in detail.","우리나라 근처에 있는 나라 중 하나를 떠올려 주세요. 그 나라가 지난 몇 년 동안 어떤 면에서 변화했는지 이야기해 주세요. 경제나 정치, 사회문화적인 변화 모두 괜찮습니다. 구체적으로 말씀해 주세요.",advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_A_C5_01.wav,2025-10-10 03:07:02.089+00,Aoede
449,COM_GEO_A_C5_02,공통형,어드밴스,지형(인접국가),우리나라와 외국과의 관계 변화 (정치·문화 등) 설명하기,"Tell me in detail about changes you have observed concerning the relationship between your country and other countries. The change might be related to economics, sports, arts, culture or politics. Describe the changes in detail.","우리나라와 다른 나라 간의 관계에서 최근에 관찰한 변화가 있다면, 그 내용을 자세히 설명해 주세요. 경제, 스포츠, 예술, 문화, 정치 등 어떤 분야든 괜찮습니다.",advanced_14,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_A_C5_02.wav,2025-10-10 03:07:45.822+00,Aoede
450,COM_GEO_A_C5_03,공통형,어드밴스,지형(인접국가),인접 국가에 대한 최근 뉴스 상세 설명하기,Tell me in detail about a news item you read or heard recently about a country near your country. What was the news story about? Tell me in as much detail as you can about this report. Tell me why this story is important.,"우리나라 근처 나라에 관한 최근 뉴스 기사나 방송 내용을 떠올려 보세요. 그 뉴스는 어떤 내용이었고, 왜 중요한 이야기인지 구체적으로 말씀해 주세요.",advanced_15,https://fkkdbnebsaecjpqhhdvl.supabase.co/storage/v1/object/public/audio-recordings/mock-test-questions/COM_GEO_A_C5_03.wav,2025-10-10 03:08:32.315+00,Aoede
